Time,NH3,NH4,latitude,longitude
2021-04-18 0:00,2.899630808,4.306520845,43.661829,-79.399094
2021-04-18 1:00,2.771212151,3.506315483,43.661829,-79.399094
2021-04-18 2:00,2.634545752,3.44136577,43.661829,-79.399094
2021-04-18 3:00,2.542844632,3.490475254,43.661829,-79.399094
2021-04-18 4:00,2.484301422,3.363491328,43.661829,-79.399094
2021-04-18 5:00,2.47562974,3.577451935,43.661829,-79.399094
2021-04-18 6:00,2.495928937,3.412555519,43.661829,-79.399094
2021-04-18 7:00,2.533286722,3.402652727,43.661829,-79.399094
2021-04-18 8:00,2.481415715,3.882517816,43.661829,-79.399094
2021-04-18 9:00,2.540175042,3.884520104,43.661829,-79.399094
2021-04-18 10:00,2.89945251,4.12101238,43.661829,-79.399094
2021-04-18 11:00,2.784953931,3.657266732,43.661829,-79.399094
2021-04-18 12:00,2.959342905,4.461873311,43.661829,-79.399094
2021-04-18 13:00,3.067872371,4.237797244,43.661829,-79.399094
2021-04-18 14:00,3.489111308,4.945364051,43.661829,-79.399094
2021-04-18 15:00,4.243428782,5.936634139,43.661829,-79.399094
2021-04-18 16:00,4.164924272,5.980100748,43.661829,-79.399094
2021-04-18 17:00,3.70287052,5.578182055,43.661829,-79.399094
2021-04-18 18:00,3.623428615,4.6494465,43.661829,-79.399094
2021-04-18 19:00,3.483183416,5.22610741,43.661829,-79.399094
2021-04-18 20:00,3.905768463,4.914836361,43.661829,-79.399094
2021-04-18 21:00,2.506597414,2.545162966,43.661829,-79.399094
2021-04-18 22:00,1.695081256,2.548983556,43.661829,-79.399094
2021-04-18 23:00,1.865626832,2.486707413,43.661829,-79.399094
2021-04-19 0:00,1.934656984,3.093626867,43.661829,-79.399094
2021-04-19 1:00,1.915087013,2.986561848,43.661829,-79.399094
2021-04-19 2:00,2.056762623,2.971662658,43.661829,-79.399094
2021-04-19 3:00,2.025703252,2.817363818,43.661829,-79.399094
2021-04-19 4:00,2.048930052,2.664389664,43.661829,-79.399094
2021-04-19 5:00,2.393124447,3.468307905,43.661829,-79.399094
2021-04-19 6:00,2.530362442,3.359897005,43.661829,-79.399094
2021-04-19 7:00,2.459246822,3.595641453,43.661829,-79.399094
2021-04-19 8:00,2.947876689,4.376147183,43.661829,-79.399094
2021-04-19 9:00,3.797371398,4.36742844,43.661829,-79.399094
2021-04-19 10:00,3.934821468,5.75450785,43.661829,-79.399094
2021-04-19 11:00,4.040249432,5.515510666,43.661829,-79.399094
2021-04-19 12:00,3.689075066,5.402996479,43.661829,-79.399094
2021-04-19 13:00,3.073860248,3.753555089,43.661829,-79.399094
2021-04-19 14:00,2.763685814,3.594848295,43.661829,-79.399094
2021-04-19 15:00,2.811083756,4.228363612,43.661829,-79.399094
2021-04-19 16:00,3.050648535,4.412187511,43.661829,-79.399094
2021-04-19 17:00,2.646479947,3.843276426,43.661829,-79.399094
2021-04-19 18:00,3.946027673,5.145072435,43.661829,-79.399094
2021-04-19 19:00,4.34743428,6.14547246,43.661829,-79.399094
2021-04-19 20:00,4.092132848,5.91997987,43.661829,-79.399094
2021-04-19 21:00,3.734373216,5.192695719,43.661829,-79.399094
2021-04-19 22:00,3.327256113,4.314137924,43.661829,-79.399094
2021-04-19 23:00,3.126959767,4.701512213,43.661829,-79.399094
2021-04-20 0:00,3.350838756,4.55703792,43.661829,-79.399094
2021-04-20 1:00,2.838518997,3.547138758,43.661829,-79.399094
2021-04-20 2:00,2.608545723,3.346837,43.661829,-79.399094
2021-04-20 3:00,2.397241478,2.965912538,43.661829,-79.399094
2021-04-20 4:00,2.085362682,3.142144983,43.661829,-79.399094
2021-04-20 5:00,1.674370083,2.277505061,43.661829,-79.399094
2021-04-20 6:00,1.526750509,2.206294888,43.661829,-79.399094
2021-04-20 7:00,1.452519414,1.965411155,43.661829,-79.399094
2021-04-20 8:00,1.306666304,1.798451717,43.661829,-79.399094
2021-04-20 9:00,1.395814623,1.660542081,43.661829,-79.399094
2021-04-20 10:00,1.465355747,1.884046259,43.661829,-79.399094
2021-04-20 11:00,1.588639168,2.115464923,43.661829,-79.399094
2021-04-20 12:00,1.605026006,2.318862533,43.661829,-79.399094
2021-04-20 13:00,1.615041144,2.624038252,43.661829,-79.399094
2021-04-20 14:00,1.610196193,2.23957293,43.661829,-79.399094
2021-04-20 15:00,1.722844988,2.349684582,43.661829,-79.399094
2021-04-20 16:00,1.937742949,2.929437308,43.661829,-79.399094
2021-04-20 17:00,2.07773207,3.242920501,43.661829,-79.399094
2021-04-20 18:00,2.323001092,2.99513067,43.661829,-79.399094
2021-04-20 19:00,2.40319065,3.589296582,43.661829,-79.399094
2021-04-20 20:00,2.190087733,3.179558914,43.661829,-79.399094
2021-04-20 21:00,1.8140336,2.181736514,43.661829,-79.399094
2021-04-20 22:00,2.275337643,2.685511907,43.661829,-79.399094
2021-04-20 23:00,2.273908428,3.437378703,43.661829,-79.399094
2021-04-21 0:00,2.267217438,3.54373029,43.661829,-79.399094
2021-04-21 1:00,2.222872753,2.929389669,43.661829,-79.399094
2021-04-21 2:00,2.207805827,3.064923888,43.661829,-79.399094
2021-04-21 3:00,2.158670695,2.893192816,43.661829,-79.399094
2021-04-21 4:00,2.196735179,2.95745072,43.661829,-79.399094
2021-04-21 5:00,2.136056408,2.819599687,43.661829,-79.399094
2021-04-21 6:00,2.29961791,3.146555606,43.661829,-79.399094
2021-04-21 7:00,2.212857446,2.874805674,43.661829,-79.399094
2021-04-21 8:00,2.238843969,3.016089187,43.661829,-79.399094
2021-04-21 9:00,1.857597635,2.324774551,43.661829,-79.399094
2021-04-21 10:00,1.634623726,2.177502273,43.661829,-79.399094
2021-04-21 11:00,1.37936313,1.911453489,43.661829,-79.399094
2021-04-21 12:00,1.339561241,1.985604415,43.661829,-79.399094
2021-04-21 13:00,1.24352152,1.678032535,43.661829,-79.399094
2021-04-21 14:00,1.302410779,1.869308437,43.661829,-79.399094
2021-04-21 15:00,1.253454204,1.691900088,43.661829,-79.399094
2021-04-21 16:00,1.339433806,1.902174049,43.661829,-79.399094
2021-04-21 17:00,1.318266147,1.709655429,43.661829,-79.399094
2021-04-21 18:00,1.080977066,1.505739871,43.661829,-79.399094
2021-04-21 19:00,1.063438928,1.571667943,43.661829,-79.399094
2021-04-21 20:00,1.000642359,1.245753189,43.661829,-79.399094
2021-04-21 21:00,0.974558684,1.231001548,43.661829,-79.399094
2021-04-21 22:00,1.086599524,1.508980212,43.661829,-79.399094
2021-04-21 23:00,1.20930742,1.528088236,43.661829,-79.399094
2021-04-22 0:00,1.289208843,1.677132008,43.661829,-79.399094
2021-04-22 1:00,1.312648319,1.99589041,43.661829,-79.399094
2021-04-22 2:00,1.339137066,1.625472392,43.661829,-79.399094
2021-04-22 3:00,1.401766477,1.9399928,43.661829,-79.399094
2021-04-22 4:00,1.465469386,2.145862979,43.661829,-79.399094
2021-04-22 5:00,1.538602321,2.023556425,43.661829,-79.399094
2021-04-22 6:00,1.546849839,2.393988935,43.661829,-79.399094
2021-04-22 7:00,1.658642338,2.052831593,43.661829,-79.399094
2021-04-22 8:00,1.665546186,1.887286059,43.661829,-79.399094
2021-04-22 9:00,1.719719341,2.468754207,43.661829,-79.399094
2021-04-22 10:00,1.803616378,2.757305545,43.661829,-79.399094
2021-04-22 11:00,1.321757312,1.883211958,43.661829,-79.399094
2021-04-22 12:00,1.418327587,2.000392349,43.661829,-79.399094
2021-04-22 13:00,1.782817138,2.291781659,43.661829,-79.399094
2021-04-22 14:00,1.60638112,2.065779078,43.661829,-79.399094
2021-04-22 15:00,1.698979579,2.31471852,43.661829,-79.399094
2021-04-22 16:00,1.641443141,2.100550897,43.661829,-79.399094
2021-04-22 17:00,1.422074538,1.982496027,43.661829,-79.399094
2021-04-22 18:00,1.383770906,1.788913528,43.661829,-79.399094
2021-04-22 19:00,1.385470056,1.847971518,43.661829,-79.399094
2021-04-22 20:00,1.45912575,1.963846442,43.661829,-79.399094
2021-04-22 21:00,1.467172368,2.043459175,43.661829,-79.399094
2021-04-22 22:00,1.376577365,2.168292988,43.661829,-79.399094
2021-04-22 23:00,1.402535646,2.009080166,43.661829,-79.399094
2021-04-23 0:00,1.441363509,2.094353727,43.661829,-79.399094
2021-04-23 1:00,1.55405139,2.166648955,43.661829,-79.399094
2021-04-23 2:00,1.64887073,2.433251756,43.661829,-79.399094
2021-04-23 3:00,1.714066606,2.414444767,43.661829,-79.399094
2021-04-23 4:00,1.83975347,2.637972477,43.661829,-79.399094
2021-04-23 5:00,1.880979865,2.171641329,43.661829,-79.399094
2021-04-23 6:00,2.014740014,2.854561663,43.661829,-79.399094
2021-04-23 7:00,1.975571692,2.752036981,43.661829,-79.399094
2021-04-23 8:00,2.19897394,2.754651741,43.661829,-79.399094
2021-04-23 9:00,2.429703557,3.459774818,43.661829,-79.399094
2021-04-23 10:00,2.376400812,2.892219613,43.661829,-79.399094
2021-04-23 11:00,2.604449474,3.338603904,43.661829,-79.399094
2021-04-23 12:00,3.137547936,4.499029711,43.661829,-79.399094
2021-04-23 13:00,3.979865361,5.042270659,43.661829,-79.399094
2021-04-23 14:00,3.817819032,5.584947082,43.661829,-79.399094
2021-04-23 15:00,3.392853597,4.237780675,43.661829,-79.399094
2021-04-23 16:00,3.569434119,4.81853833,43.661829,-79.399094
2021-04-23 17:00,3.576900575,5.121978419,43.661829,-79.399094
2021-04-23 18:00,3.606801066,4.998738154,43.661829,-79.399094
2021-04-23 19:00,3.497324576,4.889671786,43.661829,-79.399094
2021-04-23 20:00,3.318135088,4.775042328,43.661829,-79.399094
2021-04-23 21:00,4.176116225,6.32984438,43.661829,-79.399094
2021-04-23 22:00,4.491032896,6.57388712,43.661829,-79.399094
2021-04-23 23:00,3.589316094,4.947445759,43.661829,-79.399094
2021-04-24 0:00,3.427547146,4.253305733,43.661829,-79.399094
2021-04-24 1:00,3.599957676,5.346919993,43.661829,-79.399094
2021-04-24 2:00,3.774148905,5.024466911,43.661829,-79.399094
2021-04-24 3:00,3.820494303,5.273242766,43.661829,-79.399094
2021-04-24 4:00,3.799132446,5.138984073,43.661829,-79.399094
2021-04-24 5:00,3.543271944,5.075292885,43.661829,-79.399094
2021-04-24 6:00,3.615250456,5.893858765,43.661829,-79.399094
2021-04-24 7:00,3.653018482,5.670141118,43.661829,-79.399094
2021-04-24 8:00,4.192337368,6.123209031,43.661829,-79.399094
2021-04-24 9:00,4.021581236,5.155179529,43.661829,-79.399094
2021-04-24 10:00,4.250969318,5.963917057,43.661829,-79.399094
2021-04-24 11:00,3.905263726,4.508456083,43.661829,-79.399094
2021-04-24 12:00,4.197914992,5.769250917,43.661829,-79.399094
2021-04-24 13:00,5.001050276,6.7364537,43.661829,-79.399094
2021-04-24 14:00,4.570830803,5.953937016,43.661829,-79.399094
2021-04-24 15:00,4.405184541,6.192774642,43.661829,-79.399094
2021-04-24 16:00,4.091125035,5.238094414,43.661829,-79.399094
2021-04-24 17:00,3.896525607,5.434599795,43.661829,-79.399094
2021-04-24 18:00,4.071037453,5.359741882,43.661829,-79.399094
2021-04-24 19:00,4.247800491,6.16286557,43.661829,-79.399094
2021-04-24 20:00,4.295315596,5.13594368,43.661829,-79.399094
2021-04-24 21:00,4.184604373,5.671022808,43.661829,-79.399094
2021-04-24 22:00,4.214390634,5.811922287,43.661829,-79.399094
2021-04-24 23:00,4.233970858,5.416086554,43.661829,-79.399094
2021-04-25 0:00,4.622295864,6.085249601,43.661829,-79.399094
2021-04-25 1:00,4.611201964,5.801795156,43.661829,-79.399094
2021-04-25 2:00,4.77768264,7.483744077,43.661829,-79.399094
2021-04-25 3:00,5.645762286,7.808299224,43.661829,-79.399094
2021-04-25 4:00,6.123830519,8.98993824,43.661829,-79.399094
2021-04-25 5:00,6.863406056,8.116320178,43.661829,-79.399094
2021-04-25 6:00,7.008116781,9.377244686,43.661829,-79.399094
2021-04-25 7:00,7.653514266,9.927403136,43.661829,-79.399094
2021-04-25 8:00,7.271896457,9.556539664,43.661829,-79.399094
2021-04-25 9:00,5.310020531,7.767695235,43.661829,-79.399094
2021-04-25 10:00,4.51717695,6.21996967,43.661829,-79.399094
2021-04-25 11:00,3.782480633,5.74583212,43.661829,-79.399094
2021-04-25 12:00,3.256153454,4.567665606,43.661829,-79.399094
2021-04-25 13:00,3.05598377,4.365194161,43.661829,-79.399094
2021-04-25 14:00,2.911997714,3.833519293,43.661829,-79.399094
2021-04-25 15:00,2.675525921,3.72434155,43.661829,-79.399094
2021-04-25 16:00,2.699785137,4.319515419,43.661829,-79.399094
2021-04-25 17:00,2.191587754,2.750323465,43.661829,-79.399094
2021-04-25 18:00,2.243691557,2.855937996,43.661829,-79.399094
2021-04-25 19:00,2.339417934,3.188205638,43.661829,-79.399094
2021-04-25 20:00,1.955380671,2.632725305,43.661829,-79.399094
2021-04-25 21:00,2.063318651,2.877565281,43.661829,-79.399094
2021-04-25 22:00,2.11632681,3.041230681,43.661829,-79.399094
2021-04-25 23:00,2.007600102,2.954808164,43.661829,-79.399094
2021-04-26 0:00,2.015067081,2.505643355,43.661829,-79.399094
2021-04-26 1:00,1.969010797,2.567849093,43.661829,-79.399094
2021-04-26 2:00,1.932449367,2.472394674,43.661829,-79.399094
2021-04-26 3:00,1.831911502,2.353723955,43.661829,-79.399094
2021-04-26 4:00,1.949716631,2.659526052,43.661829,-79.399094
2021-04-26 5:00,1.896687036,2.677094473,43.661829,-79.399094
2021-04-26 6:00,1.886059449,2.303993348,43.661829,-79.399094
2021-04-26 7:00,1.807003921,2.272111523,43.661829,-79.399094
2021-04-26 8:00,1.878715294,2.651010601,43.661829,-79.399094
2021-04-26 9:00,1.775896949,2.388835397,43.661829,-79.399094
2021-04-26 10:00,1.540984139,2.187585903,43.661829,-79.399094
2021-04-26 11:00,1.96432674,2.608675274,43.661829,-79.399094
2021-04-26 12:00,2.080301685,2.823781319,43.661829,-79.399094
2021-04-26 13:00,2.26065785,3.465036885,43.661829,-79.399094
2021-04-26 14:00,2.478014436,3.564813539,43.661829,-79.399094
2021-04-26 15:00,2.245036536,3.115356309,43.661829,-79.399094
2021-04-26 16:00,2.096559802,2.640594622,43.661829,-79.399094
2021-04-26 17:00,1.925860763,2.76095826,43.661829,-79.399094
2021-04-26 18:00,1.965651686,2.73422189,43.661829,-79.399094
2021-04-26 19:00,1.865093619,2.583022589,43.661829,-79.399094
2021-04-26 20:00,1.793826239,2.094927148,43.661829,-79.399094
2021-04-26 21:00,1.441168531,2.341428746,43.661829,-79.399094
2021-04-26 22:00,2.04785633,3.37585293,43.661829,-79.399094
2021-04-26 23:00,2.804729586,4.204899467,43.661829,-79.399094
2021-04-27 0:00,2.663251119,3.972436018,43.661829,-79.399094
2021-04-27 1:00,2.576814236,3.638536973,43.661829,-79.399094
2021-04-27 2:00,2.583138488,3.459960357,43.661829,-79.399094
2021-04-27 3:00,2.649682043,3.47115,43.661829,-79.399094
2021-04-27 4:00,2.876416647,3.878800636,43.661829,-79.399094
2021-04-27 5:00,2.470039034,3.232041952,43.661829,-79.399094
2021-04-27 6:00,2.158494878,3.153500382,43.661829,-79.399094
2021-04-27 7:00,2.082584348,3.140923492,43.661829,-79.399094
2021-04-27 8:00,2.048151885,3.159173629,43.661829,-79.399094
2021-04-27 9:00,2.319983574,3.658398325,43.661829,-79.399094
2021-04-27 10:00,2.607336036,2.950980979,43.661829,-79.399094
2021-04-27 11:00,2.761320195,4.050455193,43.661829,-79.399094
2021-04-27 12:00,3.199650854,4.595113032,43.661829,-79.399094
2021-04-27 13:00,3.352174772,4.186684365,43.661829,-79.399094
2021-04-27 14:00,3.368811464,3.591057199,43.661829,-79.399094
2021-04-27 15:00,3.200481138,3.619846762,43.661829,-79.399094
2021-04-27 16:00,2.811549409,3.820167143,43.661829,-79.399094
2021-04-27 17:00,2.805929905,4.301109708,43.661829,-79.399094
2021-04-27 18:00,2.907779683,3.476934643,43.661829,-79.399094
2021-04-27 19:00,3.095513327,5.017133366,43.661829,-79.399094
2021-04-27 20:00,3.535269682,4.869676844,43.661829,-79.399094
2021-04-27 21:00,3.996303162,5.616207166,43.661829,-79.399094
2021-04-27 22:00,4.900638075,6.276344143,43.661829,-79.399094
2021-04-27 23:00,5.339378516,7.668029442,43.661829,-79.399094
2021-04-28 0:00,5.451882801,7.771319409,43.661829,-79.399094
2021-04-28 1:00,5.864923603,8.147774953,43.661829,-79.399094
2021-04-28 2:00,6.566515889,8.101994089,43.661829,-79.399094
2021-04-28 3:00,6.527880026,8.901890913,43.661829,-79.399094
2021-04-28 4:00,6.387020735,8.761594991,43.661829,-79.399094
2021-04-28 5:00,6.277341001,8.697759875,43.661829,-79.399094
2021-04-28 6:00,6.320445647,8.804095203,43.661829,-79.399094
2021-04-28 7:00,6.611160959,9.084394079,43.661829,-79.399094
2021-04-28 8:00,6.394311922,8.628428711,43.661829,-79.399094
2021-04-28 9:00,6.393006928,7.421246263,43.661829,-79.399094
2021-04-28 10:00,6.861236983,9.162615035,43.661829,-79.399094
2021-04-28 11:00,7.420333355,10.19385183,43.661829,-79.399094
2021-04-28 12:00,7.218650008,10.77012553,43.661829,-79.399094
2021-04-28 13:00,7.664742914,8.970163233,43.661829,-79.399094
2021-04-28 14:00,7.874189937,10.81830005,43.661829,-79.399094
2021-04-28 15:00,8.527997647,12.24151761,43.661829,-79.399094
2021-04-28 16:00,8.08858745,12.29172777,43.661829,-79.399094
2021-04-28 17:00,8.798573547,13.04308974,43.661829,-79.399094
2021-04-28 18:00,8.465385268,12.61986119,43.661829,-79.399094
2021-04-28 19:00,7.183871182,9.860611856,43.661829,-79.399094
2021-04-28 20:00,6.952486294,9.090473441,43.661829,-79.399094
2021-04-28 21:00,6.745424722,8.654001228,43.661829,-79.399094
2021-04-28 22:00,6.932660084,8.908210239,43.661829,-79.399094
2021-04-28 23:00,7.084753867,9.920308431,43.661829,-79.399094
2021-04-29 0:00,6.774756705,8.382288828,43.661829,-79.399094
2021-04-29 1:00,6.608219858,7.626868502,43.661829,-79.399094
2021-04-29 2:00,6.733193067,8.462370524,43.661829,-79.399094
2021-04-29 3:00,6.528691379,8.913444079,43.661829,-79.399094
2021-04-29 4:00,6.619490149,7.818842398,43.661829,-79.399094
2021-04-29 5:00,6.566329232,9.268699638,43.661829,-79.399094
2021-04-29 6:00,5.992254717,7.257816118,43.661829,-79.399094
2021-04-29 7:00,6.090331746,8.235982911,43.661829,-79.399094
2021-04-29 8:00,6.182601531,7.471338621,43.661829,-79.399094
2021-04-29 9:00,5.802191727,7.743210326,43.661829,-79.399094
2021-04-29 10:00,5.681572296,7.665393766,43.661829,-79.399094
2021-04-29 11:00,5.892156257,8.367342809,43.661829,-79.399094
2021-04-29 12:00,6.329563786,8.96373939,43.661829,-79.399094
2021-04-29 13:00,6.565362114,10.47662059,43.661829,-79.399094
2021-04-29 14:00,6.483246439,8.351999178,43.661829,-79.399094
2021-04-29 15:00,6.700905258,9.418207205,43.661829,-79.399094
2021-04-29 16:00,6.97403364,8.4591439,43.661829,-79.399094
2021-04-29 17:00,6.655879295,8.233506206,43.661829,-79.399094
2021-04-29 18:00,6.602971594,9.027393299,43.661829,-79.399094
2021-04-29 19:00,6.039694088,8.881027237,43.661829,-79.399094
2021-04-29 20:00,5.945432931,9.254505884,43.661829,-79.399094
2021-04-29 21:00,6.145898128,8.576980673,43.661829,-79.399094
2021-04-29 22:00,6.403341351,7.998695995,43.661829,-79.399094
2021-04-29 23:00,5.873261353,8.361823714,43.661829,-79.399094
2021-04-30 0:00,4.871796627,7.530508296,43.661829,-79.399094
2021-04-30 1:00,4.508077058,6.0841325,43.661829,-79.399094
2021-04-30 2:00,4.291879058,6.245472204,43.661829,-79.399094
2021-04-30 3:00,3.865262899,5.654175794,43.661829,-79.399094
2021-04-30 4:00,3.794534799,5.926923003,43.661829,-79.399094
2021-04-30 5:00,3.614981152,5.163838644,43.661829,-79.399094
2021-04-30 6:00,3.460393768,4.057987465,43.661829,-79.399094
2021-04-30 7:00,3.50686473,4.894279924,43.661829,-79.399094
2021-04-30 8:00,3.540991898,5.299411939,43.661829,-79.399094
2021-04-30 9:00,3.255282065,4.784404376,43.661829,-79.399094
2021-04-30 10:00,3.053404438,4.365387268,43.661829,-79.399094
2021-04-30 11:00,2.802672158,4.250780279,43.661829,-79.399094
2021-04-30 12:00,2.652233157,3.898625862,43.661829,-79.399094
2021-04-30 13:00,2.458938827,2.996311512,43.661829,-79.399094
2021-04-30 14:00,2.794930134,3.772405771,43.661829,-79.399094
2021-04-30 15:00,2.324023042,3.369233391,43.661829,-79.399094
2021-04-30 16:00,1.911612005,2.355762053,43.661829,-79.399094
2021-04-30 17:00,1.814263005,1.981438088,43.661829,-79.399094
2021-04-30 18:00,1.76634424,2.547577884,43.661829,-79.399094
2021-04-30 19:00,1.78323285,2.625322732,43.661829,-79.399094
2021-04-30 20:00,1.755144193,2.279347672,43.661829,-79.399094
2021-04-30 21:00,1.836191288,2.307739702,43.661829,-79.399094
2021-04-30 22:00,2.091191387,3.021873981,43.661829,-79.399094
2021-04-30 23:00,2.174791794,2.866432784,43.661829,-79.399094
2021-05-01 0:00,2.16081077,3.363757229,43.661829,-79.399094
2021-05-01 1:00,2.169531444,3.010782658,43.661829,-79.399094
2021-05-01 2:00,2.235707968,3.096695964,43.661829,-79.399094
2021-05-01 3:00,1.966613468,2.503359583,43.661829,-79.399094
2021-05-01 4:00,1.818553335,2.609409363,43.661829,-79.399094
2021-05-01 5:00,1.788137207,2.778187531,43.661829,-79.399094
2021-05-01 6:00,1.651321748,2.555959036,43.661829,-79.399094
2021-05-01 7:00,1.602924902,2.120430652,43.661829,-79.399094
2021-05-01 8:00,1.524323152,2.284703962,43.661829,-79.399094
2021-05-01 9:00,1.672714273,2.206193799,43.661829,-79.399094
2021-05-01 10:00,NA,NA,43.661829,-79.399094
2021-05-01 11:00,NA,NA,43.661829,-79.399094
2021-05-01 12:00,NA,NA,43.661829,-79.399094
2021-05-01 13:00,NA,NA,43.661829,-79.399094
2021-05-01 14:00,NA,NA,43.661829,-79.399094
2021-05-01 15:00,NA,NA,43.661829,-79.399094
2021-05-01 16:00,NA,NA,43.661829,-79.399094
2021-05-01 17:00,NA,NA,43.661829,-79.399094
2021-05-01 18:00,NA,NA,43.661829,-79.399094
2021-05-01 19:00,NA,NA,43.661829,-79.399094
2021-05-01 20:00,NA,NA,43.661829,-79.399094
2021-05-01 21:00,NA,NA,43.661829,-79.399094
2021-05-01 22:00,NA,NA,43.661829,-79.399094
2021-05-01 23:00,NA,NA,43.661829,-79.399094
2021-05-02 0:00,NA,NA,43.661829,-79.399094
2021-05-02 1:00,NA,NA,43.661829,-79.399094
2021-05-02 2:00,NA,NA,43.661829,-79.399094
2021-05-02 3:00,NA,NA,43.661829,-79.399094
2021-05-02 4:00,NA,NA,43.661829,-79.399094
2021-05-02 5:00,NA,NA,43.661829,-79.399094
2021-05-02 6:00,NA,NA,43.661829,-79.399094
2021-05-02 7:00,3.995199081,5.965104807,43.661829,-79.399094
2021-05-02 8:00,3.852041977,5.68482954,43.661829,-79.399094
2021-05-02 9:00,3.923945992,6.13028604,43.661829,-79.399094
2021-05-02 10:00,NA,NA,43.661829,-79.399094
2021-05-02 11:00,NA,NA,43.661829,-79.399094
2021-05-02 12:00,NA,NA,43.661829,-79.399094
2021-05-02 13:00,NA,NA,43.661829,-79.399094
2021-05-02 14:00,NA,NA,43.661829,-79.399094
2021-05-02 15:00,NA,NA,43.661829,-79.399094
2021-05-02 16:00,NA,NA,43.661829,-79.399094
2021-05-02 17:00,NA,NA,43.661829,-79.399094
2021-05-02 18:00,NA,NA,43.661829,-79.399094
2021-05-02 19:00,NA,NA,43.661829,-79.399094
2021-05-02 20:00,NA,NA,43.661829,-79.399094
2021-05-02 21:00,NA,NA,43.661829,-79.399094
2021-05-02 22:00,NA,NA,43.661829,-79.399094
2021-05-02 23:00,NA,NA,43.661829,-79.399094
2021-05-03 0:00,NA,NA,43.661829,-79.399094
2021-05-03 1:00,NA,NA,43.661829,-79.399094
2021-05-03 2:00,NA,NA,43.661829,-79.399094
2021-05-03 3:00,NA,NA,43.661829,-79.399094
2021-05-03 4:00,NA,NA,43.661829,-79.399094
2021-05-03 5:00,NA,NA,43.661829,-79.399094
2021-05-03 6:00,NA,NA,43.661829,-79.399094
2021-05-03 7:00,NA,NA,43.661829,-79.399094
2021-05-03 8:00,NA,NA,43.661829,-79.399094
2021-05-03 9:00,NA,NA,43.661829,-79.399094
2021-05-03 10:00,NA,NA,43.661829,-79.399094
2021-05-03 11:00,5.354847694,10.23423427,43.661829,-79.399094
2021-05-03 12:00,5.426294285,8.078665905,43.661829,-79.399094
2021-05-03 13:00,5.592673537,7.652342586,43.661829,-79.399094
2021-05-03 14:00,5.626964861,7.321240406,43.661829,-79.399094
2021-05-03 15:00,5.142991056,6.569299964,43.661829,-79.399094
2021-05-03 16:00,4.83911061,6.794074029,43.661829,-79.399094
2021-05-03 17:00,4.846081556,8.023437679,43.661829,-79.399094
2021-05-03 18:00,4.763205774,6.175521315,43.661829,-79.399094
2021-05-03 19:00,4.396359628,5.891622161,43.661829,-79.399094
2021-05-03 20:00,4.104579275,6.090628379,43.661829,-79.399094
2021-05-03 21:00,4.022592836,5.459196389,43.661829,-79.399094
2021-05-03 22:00,4.4003366,5.804099426,43.661829,-79.399094
2021-05-03 23:00,4.853707261,6.291201522,43.661829,-79.399094
2021-05-04 0:00,4.58377947,6.519159641,43.661829,-79.399094
2021-05-04 1:00,4.435276439,5.80872012,43.661829,-79.399094
2021-05-04 2:00,4.626687089,6.995082946,43.661829,-79.399094
2021-05-04 3:00,4.738304269,6.892369045,43.661829,-79.399094
2021-05-04 4:00,4.981427447,8.002190848,43.661829,-79.399094
2021-05-04 5:00,4.867769164,6.985897512,43.661829,-79.399094
2021-05-04 6:00,4.891380577,7.109818764,43.661829,-79.399094
2021-05-04 7:00,4.832724636,6.176714721,43.661829,-79.399094
2021-05-04 8:00,4.689309663,7.244714407,43.661829,-79.399094
2021-05-04 9:00,4.844146284,6.66782043,43.661829,-79.399094
2021-05-04 10:00,4.685201056,6.940570492,43.661829,-79.399094
2021-05-04 11:00,4.759463255,7.436077611,43.661829,-79.399094
2021-05-04 12:00,4.816175912,6.847077117,43.661829,-79.399094
2021-05-04 13:00,4.822152619,6.446111682,43.661829,-79.399094
2021-05-04 14:00,5.17429625,6.495830357,43.661829,-79.399094
2021-05-04 15:00,5.354306489,7.432796273,43.661829,-79.399094
2021-05-04 16:00,5.236364574,7.28699429,43.661829,-79.399094
2021-05-04 17:00,5.385582929,6.754574379,43.661829,-79.399094
2021-05-04 18:00,5.140662785,6.928371866,43.661829,-79.399094
2021-05-04 19:00,4.811452423,6.79700104,43.661829,-79.399094
2021-05-04 20:00,4.330530441,5.989041498,43.661829,-79.399094
2021-05-04 21:00,4.325658906,5.734725462,43.661829,-79.399094
2021-05-04 22:00,4.964431818,8.427344965,43.661829,-79.399094
2021-05-04 23:00,5.5908809,5.971367594,43.661829,-79.399094
2021-05-05 0:00,4.567091737,7.519210577,43.661829,-79.399094
2021-05-05 1:00,4.241463702,5.743920488,43.661829,-79.399094
2021-05-05 2:00,4.114353635,6.171047357,43.661829,-79.399094
2021-05-05 3:00,4.085837919,5.449032324,43.661829,-79.399094
2021-05-05 4:00,4.070068026,5.481793249,43.661829,-79.399094
2021-05-05 5:00,3.898392187,5.494521643,43.661829,-79.399094
2021-05-05 6:00,3.806499793,6.121341573,43.661829,-79.399094
2021-05-05 7:00,3.715916606,4.886421736,43.661829,-79.399094
2021-05-05 8:00,3.416367361,4.608190983,43.661829,-79.399094
2021-05-05 9:00,3.473764839,4.615821111,43.661829,-79.399094
2021-05-05 10:00,3.325319291,4.416824349,43.661829,-79.399094
